Time,Latitude,Longitude,Place,Magnitude
2021-09-17T20:21:07.813Z,38.1671,141.7744,Japan,4.4
2021-09-17T03:16:11.342Z,37.7637,141.6016,Japan,4.5
2021-09-16T09:42:29.509Z,37.4707,137.2472,Japan,4.9
2021-09-16T04:08:29.148Z,38.5782,142.355,Japan,4.6
2021-09-15T02:09:43.385Z,35.0744,140.7817,Japan,4.4
2021-09-13T22:46:06.357Z,32.4784,137.8572,Japan,5.8
2021-09-13T04:59:47.301Z,39.3386,142.5974,Japan,4.9
2021-09-12T21:31:08.050Z,34.8195,139.9499,Japan,4.2
2021-09-12T16:36:10.229Z,37.8372,141.9857,Japan,4.4
2021-09-12T02:17:04.596Z,33.0546,132.0425,Japan,4.5
2021-09-11T11:00:10.606Z,38.7574,144.2236,Japan,4.4
2021-09-11T02:12:02.449Z,41.1445,143.1013,Japan,4.2
2021-09-10T13:42:47.504Z,40.9779,142.5441,Japan,4.2
2021-09-10T02:01:26.184Z,26.0873,128.6551,Japan,4.7
2021-09-09T06:44:53.150Z,26.0574,128.7383,Japan,4.5
2021-09-08T22:16:55.893Z,37.1179,141.5455,Japan,4.2
2021-09-08T15:49:48.549Z,33.4062,141.1856,Japan,4.6
2021-09-07T18:41:23.076Z,39.1866,141.8615,Japan,4.5
2021-09-07T13:25:10.499Z,35.3614,141.3875,Japan,4.5
2021-09-06T20:59:21.975Z,31.1673,131.4674,Japan,4.6
2021-09-06T14:50:02.419Z,42.697,145.0948,Japan,4.7
2021-09-06T01:22:11.860Z,38.0576,144.7289,Japan,4.4
2021-09-05T05:48:59.275Z,41.2635,142.5583,Japan,4.6
2021-09-05T03:25:52.401Z,26.1381,128.634,Japan,4.5
2021-09-02T19:03:48.545Z,39.489,144.7136,Japan,4.4
2021-09-01T23:46:06.747Z,41.4409,142.158,Japan,4.2
2021-09-01T19:17:07.386Z,37.7211,141.6871,Japan,4.6
2021-09-01T08:16:41.821Z,37.6853,141.8461,Japan,4.3
2021-08-31T20:21:10.397Z,42.5469,141.6087,Japan,3.9
2021-08-31T17:55:12.505Z,33.8182,135.3042,Japan,4.0
2021-08-31T00:34:28.163Z,30.9932,130.3913,Japan,4.3
2021-08-29T02:17:53.053Z,35.9253,143.1154,Japan,4.5
2021-08-28T22:35:58.895Z,25.1554,127.0627,Japan,4.5
2021-08-28T21:58:37.576Z,25.2188,127.0495,Japan,4.5
2021-08-27T13:11:25.957Z,23.9505,127.2022,Japan,4.2
2021-08-27T04:04:11.763Z,37.3693,140.3184,Japan,4.3
2021-08-26T20:49:04.823Z,36.4405,141.2803,Japan,5.0
2021-08-26T20:46:07.717Z,36.4446,141.1201,Japan,4.8
2021-08-26T03:04:21.629Z,25.0879,123.4191,Japan,4.8
2021-08-26T02:46:39.621Z,35.9065,142.6939,Japan,4.5
2021-08-25T14:11:07.430Z,22.9381,122.9562,Japan,4.0
2021-08-25T07:14:02.460Z,36.1057,140.1731,Japan,4.3
2021-08-24T19:38:03.359Z,27.4276,129.4211,Japan,5.1
2021-08-24T10:20:20.261Z,35.7959,135.5134,Japan,4.2
2021-08-23T23:49:36.856Z,39.3093,143.6793,Japan,4.3
2021-08-23T19:19:23.852Z,23.8243,123.6157,Japan,4.2
2021-08-23T01:24:22.465Z,40.7181,145.072,Japan,4.7
2021-08-22T19:16:58.623Z,40.1927,141.3309,Japan,4.4
2021-08-22T02:24:35.187Z,37.582,141.7748,Japan,5.3
2021-08-21T21:55:39.639Z,36.0387,142.4909,Japan,5.2
2021-08-21T19:45:16.660Z,33.7652,141.5463,Japan,4.7
2021-08-21T16:01:24.366Z,41.958,142.7306,Japan,4.2
2021-08-21T05:34:55.449Z,44.7244,144.7547,Japan,4.4
2021-08-20T20:54:14.711Z,35.6839,140.4007,Japan,4.4
2021-08-20T18:58:12.632Z,44.735,144.7527,Japan,4.3
2021-08-19T23:30:13.777Z,41.4839,142.022,Japan,4.3
2021-08-17T16:31:03.796Z,34.974,133.0558,Japan,4.5
2021-08-15T20:03:13.658Z,35.4524,136.3642,Japan,4.3
2021-08-14T11:53:58.559Z,26.2787,128.7547,Japan,4.2
2021-08-13T05:36:28.472Z,36.7118,141.8126,Japan,4.5
2021-08-13T00:48:50.347Z,36.5733,141.0737,Japan,4.5
2021-08-12T22:53:44.300Z,24.3127,122.9825,Japan,4.8
2021-08-12T11:36:11.153Z,34.9341,140.3363,Japan,4.6
2021-08-10T23:28:26.388Z,40.9394,142.9894,Japan,4.3
2021-08-09T16:15:09.536Z,36.4659,141.4276,Japan,4.4
2021-08-08T09:37:32.001Z,43.1193,146.4227,Japan,4.4
2021-08-08T06:16:01.899Z,41.4144,142.0761,Japan,4.0
2021-08-06T16:30:50.201Z,38.6621,141.1684,Japan,4.5
2021-08-05T21:10:12.831Z,36.2666,141.5916,Japan,4.5
2021-08-05T02:14:08.653Z,24.3588,122.9043,Japan,4.4
2021-08-04T14:23:56.421Z,36.6575,141.3199,Japan,4.3
2021-08-04T11:57:38.853Z,35.8782,142.529,Japan,4.2
2021-08-04T10:28:27.213Z,36.124,142.0166,Japan,4.4
2021-08-04T09:26:41.802Z,36.2366,141.8954,Japan,4.8
2021-08-04T09:20:48.798Z,36.2094,142.1607,Japan,4.2
2021-08-04T09:03:22.120Z,36.8278,141.2449,Japan,4.5
2021-08-04T06:14:54.893Z,36.1777,141.9808,Japan,4.8
2021-08-04T06:08:26.104Z,36.2078,141.8615,Japan,4.8
2021-08-04T05:02:52.107Z,36.1178,141.9632,Japan,4.1
2021-08-04T04:40:25.422Z,36.1778,141.8625,Japan,5.4
2021-08-04T04:11:51.664Z,36.1826,142.3371,Japan,4.6
2021-08-04T03:05:37.366Z,36.258,142.0519,Japan,4.8
2021-08-04T02:56:24.909Z,36.2425,141.9935,Japan,4.8
2021-08-04T02:32:51.988Z,36.15,141.8218,Japan,4.1
2021-08-04T02:11:28.784Z,36.2458,142.0116,Japan,4.2
2021-08-04T01:56:45.503Z,36.1722,142.1333,Japan,4.3
2021-08-04T01:12:06.907Z,36.2756,141.9541,Japan,4.2
2021-08-04T01:09:58.047Z,36.2281,141.9604,Japan,4.3
2021-08-04T01:04:03.407Z,36.1619,141.9568,Japan,4.3
2021-08-04T00:53:32.886Z,36.077,142.2197,Japan,4.4
2021-08-03T22:49:06.962Z,36.1767,141.7882,Japan,4.5
2021-08-03T22:10:54.707Z,36.1428,142.0719,Japan,4.9
2021-08-03T21:17:56.682Z,36.2494,142.0744,Japan,4.4
2021-08-03T21:04:32.049Z,36.0787,142.1689,Japan,4.5
2021-08-03T21:03:51.102Z,36.2211,142.1031,Japan,4.1
2021-08-03T20:58:41.016Z,36.1542,142.3022,Japan,4.2
2021-08-03T20:53:51.162Z,36.2437,141.9691,Japan,4.5
2021-08-03T20:53:26.214Z,36.3955,141.7489,Japan,4.4
2021-08-03T20:50:08.603Z,36.1692,142.3469,Japan,4.5
2021-08-03T20:43:10.211Z,36.1397,142.1001,Japan,5.2
2021-08-03T20:42:49.374Z,36.2148,141.9301,Japan,4.7
2021-08-03T20:39:02.843Z,36.2381,141.9013,Japan,4.9
2021-08-03T20:37:17.770Z,36.1586,142.1403,Japan,4.9
2021-08-03T20:33:34.791Z,36.0981,142.1045,Japan,5.8
2021-08-03T13:20:20.812Z,37.3504,142.2019,Japan,4.7
2021-08-03T12:37:52.955Z,36.8907,141.9864,Japan,4.5
2021-08-03T11:16:45.780Z,36.1887,142.0747,Japan,4.6
2021-08-03T10:47:39.958Z,36.1978,141.9399,Japan,4.5
2021-08-03T10:39:58.793Z,36.1162,142.1782,Japan,4.4
2021-08-03T10:29:17.615Z,36.1948,141.9343,Japan,5.0
2021-08-03T08:56:58.202Z,33.0535,137.0409,Japan,4.0
2021-08-03T07:28:23.392Z,36.1727,141.9275,Japan,4.6
2021-08-03T06:02:51.676Z,36.2176,141.8978,Japan,4.5
2021-08-03T04:38:59.328Z,42.8193,140.9553,Japan,4.5
2021-08-02T21:39:12.534Z,36.2416,141.9017,Japan,4.4
2021-08-02T15:35:32.843Z,36.1783,141.8431,Japan,4.7
2021-08-02T00:37:27.685Z,35.0453,133.0453,Japan,4.4
2021-08-01T13:50:29.962Z,34.4672,139.758,Japan,4.3
2021-08-01T07:53:18.313Z,26.6916,128.457,Japan,4.4
2021-07-31T12:02:18.587Z,33.8656,141.9196,Japan,4.3
2021-07-31T05:26:05.128Z,43.3488,141.6214,Japan,5.0
2021-07-31T04:09:45.731Z,33.8647,134.5869,Japan,4.7
2021-07-30T09:59:22.412Z,33.4784,141.15,Japan,4.2
2021-07-30T04:05:12.738Z,40.1664,142.4207,Japan,4.5
2021-07-29T07:17:15.436Z,36.6841,141.5677,Japan,4.6
2021-07-29T04:33:30.932Z,23.9392,122.727,Japan,4.7
2021-07-28T18:19:52.455Z,35.3003,141.0774,Japan,4.5
2021-07-27T16:52:30.841Z,36.3686,140.0385,Japan,4.6
2021-07-27T05:37:51.134Z,34.5615,136.619,Japan,4.4
2021-07-27T04:39:18.530Z,36.616,140.9679,Japan,4.6
2021-07-26T20:19:22.539Z,37.3756,141.2536,Japan,4.6
2021-07-26T03:23:06.515Z,34.369,136.6864,Japan,4.2
2021-07-26T02:16:15.813Z,41.4815,142.0615,Japan,5.2
2021-07-26T00:32:05.086Z,23.9505,125.9368,Japan,4.5
2021-07-24T23:22:51.382Z,25.9272,125.5593,Japan,4.6
2021-07-20T13:33:56.078Z,25.8123,128.3966,Japan,4.4
2021-07-20T06:56:22.549Z,33.6621,141.044,Japan,4.3
2021-07-20T04:58:36.869Z,28.037,129.579,Japan,4.5
2021-07-19T23:41:23.404Z,36.9628,142.3738,Japan,4.5
2021-07-19T23:03:36.993Z,26.5506,129.8862,Japan,4.9
2021-07-19T10:23:16.819Z,37.4657,142.8409,Japan,4.0
2021-07-18T10:11:06.691Z,36.97,139.2056,Japan,4.5
2021-07-18T09:50:08.836Z,36.9787,139.1938,Japan,4.6
2021-07-18T05:35:50.918Z,33.9999,133.8743,Japan,4.6
2021-07-17T16:21:38.130Z,37.5737,141.8193,Japan,4.3
2021-07-17T11:49:59.304Z,33.6171,131.825,Japan,5.2
2021-07-17T09:07:51.407Z,36.3146,137.6439,Japan,4.2
2021-07-17T04:27:41.318Z,33.7477,141.7963,Japan,4.2
2021-07-16T22:52:19.196Z,42.3657,144.3027,Japan,4.4
2021-07-16T17:17:30.624Z,25.0627,127.0586,Japan,4.3
2021-07-16T11:50:39.278Z,33.1641,139.4569,Japan,4.3
2021-07-16T05:51:42.590Z,33.2932,139.5494,Japan,4.4
2021-07-16T04:54:55.074Z,33.2742,139.4827,Japan,4.5
2021-07-16T04:30:02.295Z,33.2096,139.4151,Japan,4.2
2021-07-16T04:19:57.961Z,33.2825,139.5273,Japan,5.4
2021-07-15T11:12:09.170Z,39.8665,143.5958,Japan,4.6
2021-07-11T02:34:11.292Z,27.9986,128.0941,Japan,4.5
2021-07-10T18:49:11.457Z,27.9418,128.1814,Japan,4.6
2021-07-09T23:28:23.515Z,37.0674,143.8249,Japan,4.4
2021-07-09T20:23:44.792Z,37.2826,143.7541,Japan,5.3
2021-07-09T16:26:12.041Z,40.5044,141.8752,Japan,4.3
2021-07-09T07:47:14.982Z,43.3356,144.2396,Japan,4.1
2021-07-07T17:02:32.572Z,37.206,134.9975,Japan,4.6
2021-07-07T16:24:35.799Z,33.6982,132.2509,Japan,4.5
2021-07-07T14:55:33.806Z,28.048,128.0653,Japan,4.6
2021-07-07T13:32:04.464Z,24.1815,127.1795,Japan,4.3
2021-07-07T01:51:20.101Z,43.1623,144.1745,Japan,4.2
2021-07-06T20:12:56.059Z,28.028,127.8695,Japan,4.2
2021-07-06T09:34:19.517Z,27.7403,128.4133,Japan,4.6
2021-07-06T06:29:46.952Z,44.7187,141.9308,Japan,4.5
2021-07-05T22:30:18.148Z,27.9788,127.9136,Japan,4.3
2021-07-05T19:06:05.935Z,28.0434,128.1255,Japan,4.6
2021-07-05T06:58:43.447Z,27.9743,128.2358,Japan,4.5
2021-07-05T00:16:34.486Z,26.2801,125.9313,Japan,4.1
2021-07-04T23:04:16.842Z,28.0164,127.9896,Japan,4.1
2021-07-04T22:05:21.866Z,27.9695,127.8472,Japan,4.0
2021-07-04T16:22:41.468Z,40.4367,144.9976,Japan,4.3
2021-07-04T13:32:08.853Z,27.9837,128.0768,Japan,4.4
2021-07-04T06:35:22.667Z,36.6471,141.0365,Japan,4.4
2021-07-03T19:06:08.822Z,38.6358,141.7642,Japan,4.2
2021-07-03T17:19:53.847Z,41.9113,142.5143,Japan,4.4
2021-07-03T16:24:01.943Z,39.7542,142.049,Japan,4.3
2021-07-03T09:57:45.452Z,24.2501,125.1743,Japan,4.6
2021-07-02T01:48:08.389Z,41.4989,142.1589,Japan,4.2
2021-06-30T21:44:01.449Z,39.2381,142.2479,Japan,4.4
2021-06-30T13:18:09.474Z,39.5924,140.4231,Japan,4.5
2021-06-30T12:37:31.513Z,35.8605,140.8596,Japan,4.2
2021-06-30T03:53:20.666Z,37.2356,141.3935,Japan,4.0
2021-06-29T16:36:11.151Z,38.6817,141.985,Japan,4.1
2021-06-29T05:55:51.020Z,31.7709,131.7087,Japan,5.0
2021-06-29T01:42:11.287Z,35.6419,140.3552,Japan,4.3
2021-06-28T06:13:53.450Z,43.0045,145.2487,Japan,4.2
2021-06-27T00:06:55.511Z,40.1891,142.7201,Japan,4.1
2021-06-24T22:41:45.862Z,38.5605,144.5973,Japan,4.3
2021-06-23T18:44:20.377Z,43.5341,146.147,Japan,4.3
2021-06-23T16:10:06.427Z,24.6022,122.9156,Japan,4.4
2021-06-23T12:35:14.893Z,37.8229,144.4386,Japan,4.6
2021-06-23T07:31:09.153Z,25.7591,124.9062,Japan,4.4
2021-06-21T20:55:26.176Z,28.3661,127.4566,Japan,4.5
2021-06-20T11:08:24.615Z,43.5582,142.6172,Japan,5.3
2021-06-18T22:39:13.136Z,33.5055,132.5646,Japan,4.9
2021-06-18T11:34:17.740Z,34.5034,140.6554,Japan,4.2
2021-06-18T09:40:45.406Z,24.4528,123.3493,Japan,4.6
2021-06-17T08:59:34.009Z,34.8992,141.7647,Japan,4.5
2021-06-16T19:31:09.364Z,25.5817,128.4925,Japan,4.3
2021-06-15T07:11:42.666Z,28.0575,128.2765,Japan,4.5
2021-06-15T06:18:34.913Z,33.6404,138.6055,Japan,4.5
2021-06-14T13:24:40.718Z,29.6636,131.0354,Japan,4.4
2021-06-14T00:08:28.272Z,43.1781,145.6821,Japan,4.2
2021-06-13T19:06:42.005Z,36.8339,140.591,Japan,4.2
2021-06-13T11:58:23.775Z,40.9637,141.9169,Japan,4.0
2021-06-13T07:16:55.962Z,26.9289,128.4258,Japan,4.4
2021-06-13T02:18:36.667Z,36.3754,143.1172,Japan,4.3
2021-06-12T20:32:18.445Z,43.1589,141.611,Japan,4.4
2021-06-11T22:49:12.327Z,24.8618,122.6102,Japan,4.4
2021-06-11T22:42:12.854Z,24.7992,122.6359,Japan,4.4
2021-06-11T08:34:13.176Z,39.868,142.2289,Japan,4.1
2021-06-10T11:35:47.164Z,42.1987,142.8435,Japan,4.6
2021-06-10T09:56:04.724Z,41.0007,142.2853,Japan,4.8
2021-06-09T13:05:55.860Z,40.1213,142.3654,Japan,5.0
2021-06-09T08:27:22.211Z,35.5577,139.7215,Japan,4.5
2021-06-08T22:34:25.019Z,39.899,142.1931,Japan,4.9
2021-06-08T15:29:01.059Z,36.4075,143.0603,Japan,5.3
2021-06-08T02:44:55.010Z,24.8786,122.5749,Japan,4.1
2021-06-08T01:19:15.059Z,37.8148,141.8306,Japan,4.8
2021-06-08T00:04:04.391Z,24.9134,122.6191,Japan,4.4
2021-06-07T09:10:56.077Z,24.8052,122.6609,Japan,4.2
2021-06-07T08:15:17.003Z,36.5225,141.7004,Japan,4.3
2021-06-07T02:11:32.633Z,42.8531,143.9664,Japan,4.4
2021-06-06T18:11:07.095Z,34.5639,140.2966,Japan,5.0
2021-06-06T15:59:22.299Z,37.6847,142.2248,Japan,4.5
2021-06-06T14:55:08.996Z,31.3015,131.6558,Japan,4.3
2021-06-05T23:23:31.780Z,36.4003,142.701,Japan,4.3
2021-06-05T10:49:58.049Z,25.9309,128.5348,Japan,4.8
2021-06-05T00:01:01.239Z,24.8945,122.5828,Japan,4.4
2021-06-04T16:19:28.944Z,24.8877,122.5171,Japan,4.3
2021-06-03T19:29:43.560Z,24.9324,122.5769,Japan,4.1
2021-06-03T19:17:46.117Z,24.8619,122.5129,Japan,4.1
2021-06-02T17:08:40.602Z,25.8527,125.7883,Japan,4.9
2021-06-02T16:29:01.387Z,24.8236,122.5923,Japan,4.2
2021-06-02T16:15:54.469Z,24.8859,122.6396,Japan,4.3
2021-06-02T16:12:24.039Z,30.5308,131.1152,Japan,4.5
2021-06-02T09:14:57.640Z,36.1168,141.7464,Japan,4.4
2021-06-02T09:05:35.572Z,24.8674,122.5768,Japan,4.2
2021-06-02T00:49:47.547Z,24.7552,122.5801,Japan,4.2
2021-06-01T23:05:22.786Z,38.9493,142.1729,Japan,4.3
2021-06-01T21:54:53.573Z,42.001,144.2792,Japan,4.6
2021-06-01T17:06:55.922Z,24.8718,122.691,Japan,4.4
2021-06-01T17:06:21.777Z,25.106,122.9004,Japan,4.1
2021-06-01T16:35:02.846Z,24.8765,122.5981,Japan,4.3
2021-06-01T11:08:32.082Z,24.8771,122.5829,Japan,4.4
2021-06-01T08:41:50.126Z,24.4036,123.5749,Japan,4.7
2021-06-01T04:43:06.666Z,40.1959,142.4964,Japan,4.8
2021-06-01T02:21:37.156Z,24.8145,122.4512,Japan,4.6
2021-05-31T22:04:42.354Z,33.1624,142.6369,Japan,5.2
2021-05-30T20:47:43.580Z,24.866,122.5846,Japan,4.4
2021-05-30T16:26:31.818Z,25.0267,122.641,Japan,4.4
2021-05-30T15:21:11.283Z,33.2831,137.8614,Japan,4.0
2021-05-30T15:07:19.020Z,24.8285,122.5273,Japan,4.8
2021-05-30T14:58:32.949Z,24.8926,122.5856,Japan,4.8
2021-05-30T14:56:27.097Z,24.8971,122.5849,Japan,4.5
2021-05-30T12:31:31.808Z,24.6904,122.7047,Japan,4.1
2021-05-29T23:28:13.414Z,24.8792,122.5511,Japan,4.3
2021-05-29T23:25:49.097Z,24.8659,122.555,Japan,4.2
2021-05-29T23:17:36.844Z,24.8408,122.5056,Japan,4.4
2021-05-29T22:10:22.442Z,24.9674,122.5954,Japan,4.2
2021-05-29T21:56:58.157Z,24.9296,122.5512,Japan,4.4
2021-05-29T17:18:40.755Z,24.8538,122.5211,Japan,4.3
2021-05-29T10:10:41.159Z,42.0473,142.5681,Japan,4.9
2021-05-29T09:16:32.558Z,24.8887,122.5402,Japan,4.5
2021-05-29T07:25:54.488Z,24.871,122.5919,Japan,4.4
2021-05-29T05:46:23.371Z,24.8829,122.5583,Japan,4.6
2021-05-29T01:02:41.087Z,36.3105,141.9873,Japan,5.5
2021-05-29T00:42:52.476Z,36.4413,141.9959,Japan,5.0
2021-05-29T00:04:50.026Z,36.3453,141.9087,Japan,4.9
2021-05-28T23:21:04.119Z,36.3194,142.1212,Japan,5.2
2021-05-28T23:04:52.492Z,24.8491,122.6514,Japan,4.3
2021-05-28T20:10:24.435Z,24.9464,122.5681,Japan,4.5
2021-05-28T20:06:23.668Z,24.8441,122.5946,Japan,4.1
2021-05-28T19:54:46.412Z,24.8654,122.6223,Japan,4.0
2021-05-28T13:06:35.311Z,24.8772,122.549,Japan,4.8
2021-05-28T12:38:21.413Z,24.7717,122.4405,Japan,4.4
2021-05-28T01:05:46.951Z,41.2993,140.3004,Japan,4.4
2021-05-27T16:18:08.904Z,24.9256,122.5993,Japan,4.8
2021-05-27T04:14:29.712Z,24.8791,122.5278,Japan,4.7
2021-05-27T04:00:27.120Z,24.2794,122.4044,Japan,4.9
2021-05-27T03:11:56.187Z,24.9119,122.778,Japan,4.5
2021-05-27T03:06:43.867Z,24.8759,122.6282,Japan,4.6
2021-05-27T01:45:16.045Z,24.9223,122.9232,Japan,4.6
2021-05-27T01:43:02.259Z,24.9248,122.6802,Japan,4.1
2021-05-27T00:00:33.958Z,24.8686,122.6577,Japan,4.5
2021-05-26T23:54:06.560Z,24.9545,122.6732,Japan,4.4
2021-05-26T23:53:11.104Z,24.9049,122.5931,Japan,4.1
2021-05-26T23:15:51.260Z,24.7895,122.5477,Japan,4.2
2021-05-26T21:51:24.706Z,24.8855,122.6358,Japan,4.6
2021-05-26T21:23:39.566Z,24.9208,122.7094,Japan,4.0
2021-05-26T21:04:03.539Z,40.5175,143.1582,Japan,4.8
2021-05-26T19:45:48.748Z,24.722,122.4169,Japan,4.6
2021-05-26T16:54:18.645Z,24.927,122.6732,Japan,4.3
2021-05-26T15:57:55.064Z,24.8455,122.5866,Japan,4.3
2021-05-26T12:31:43.402Z,24.852,122.4961,Japan,4.3
2021-05-26T07:05:06.817Z,24.8767,122.5482,Japan,4.2
2021-05-26T06:59:24.720Z,24.9612,122.64,Japan,4.6
2021-05-26T00:43:16.485Z,24.8253,122.4615,Japan,4.4
2021-05-25T23:57:40.624Z,33.8408,135.3825,Japan,4.3
2021-05-25T22:56:08.520Z,24.7982,122.4624,Japan,4.3
2021-05-25T22:21:34.692Z,24.9177,122.5463,Japan,4.6
2021-05-25T20:03:58.343Z,24.9642,122.634,Japan,4.3
2021-05-25T15:42:18.218Z,24.8856,122.5647,Japan,4.6
2021-05-25T11:10:44.057Z,26.3995,126.3681,Japan,4.1
2021-05-25T10:51:41.650Z,33.1474,139.4799,Japan,4.6
2021-05-25T10:46:54.488Z,33.2686,139.289,Japan,3.9
2021-05-25T05:37:49.057Z,24.9053,122.5586,Japan,4.5
2021-05-25T04:28:49.890Z,24.8917,122.5073,Japan,4.6
2021-05-25T04:24:46.561Z,24.7547,122.4952,Japan,4.0
2021-05-25T02:08:44.106Z,24.8905,122.5747,Japan,4.5
2021-05-25T00:36:51.655Z,24.8454,122.4707,Japan,4.3
2021-05-24T20:05:11.083Z,24.9057,122.5363,Japan,4.2
2021-05-24T16:19:19.697Z,37.6493,141.8087,Japan,4.4
2021-05-24T14:41:01.570Z,25.6498,127.035,Japan,4.8
2021-05-24T14:16:40.940Z,36.4667,141.2031,Japan,4.5
2021-05-24T05:15:57.366Z,33.1776,139.3567,Japan,4.1
2021-05-24T03:59:56.620Z,33.1086,139.371,Japan,4.4
2021-05-24T03:52:16.913Z,33.2268,139.3771,Japan,4.7
2021-05-23T19:09:17.202Z,35.8904,140.1358,Japan,4.6
2021-05-23T16:27:33.038Z,39.57,139.7642,Japan,4.4
2021-05-23T09:15:57.661Z,37.7233,141.9089,Japan,4.4
2021-05-22T16:26:07.663Z,26.2024,125.815,Japan,4.1
2021-05-21T09:08:17.353Z,35.3608,141.3662,Japan,4.3
2021-05-20T22:16:09.564Z,36.9228,139.9959,Japan,4.2
2021-05-19T20:27:27.385Z,40.5102,142.0843,Japan,4.4
2021-05-19T11:54:32.589Z,37.6654,141.907,Japan,4.4
2021-05-19T10:21:42.652Z,39.1324,142.1033,Japan,4.2
2021-05-18T21:40:10.905Z,38.2946,141.682,Japan,4.3
2021-05-18T18:07:33.480Z,36.8515,135.0632,Japan,4.0
2021-05-18T15:48:33.391Z,42.1049,144.0354,Japan,4.7
2021-05-17T23:58:39.695Z,42.1119,144.0278,Japan,4.3
2021-05-17T15:49:04.200Z,32.7593,139.016,Japan,4.1
2021-05-17T11:01:32.871Z,24.3765,123.465,Japan,4.8
2021-05-16T08:52:28.631Z,42.0692,144.4858,Japan,4.3
2021-05-16T06:41:10.574Z,37.6349,141.6153,Japan,4.5
2021-05-16T05:18:00.911Z,41.9182,144.1799,Japan,4.1
2021-05-16T05:07:12.406Z,41.9053,144.4866,Japan,4.4
2021-05-16T03:23:53.371Z,42.0159,144.4738,Japan,5.7
2021-05-15T22:19:06.956Z,35.9793,140.0071,Japan,4.1
2021-05-15T20:19:40.331Z,32.625,138.886,Japan,4.3
2021-05-15T11:03:51.900Z,36.2522,141.7617,Japan,4.7
2021-05-14T11:46:50.006Z,42.4623,142.5545,Japan,4.5
2021-05-14T09:37:59.501Z,35.6564,139.6978,Japan,4.4
2021-05-14T00:23:23.178Z,38.0258,141.3548,Japan,4.4
2021-05-13T23:58:14.041Z,37.7169,141.8167,Japan,6.0
2021-05-11T23:30:03.896Z,40.2487,142.325,Japan,4.4
2021-05-10T15:47:04.171Z,41.4939,142.0734,Japan,4.3
2021-05-09T04:19:59.886Z,36.1407,140.1535,Japan,4.2
2021-05-08T16:57:29.000Z,36.6434,141.788,Japan,4.4
2021-05-08T05:38:28.894Z,39.8472,143.8948,Japan,4.2
2021-05-07T04:50:41.001Z,23.8691,122.5257,Japan,4.1
2021-05-06T22:11:46.395Z,31.5573,131.2714,Japan,4.3
2021-05-06T15:15:14.221Z,42.2956,142.4364,Japan,4.3
2021-05-06T00:16:50.920Z,32.6931,130.6038,Japan,4.4
2021-05-05T07:42:34.612Z,40.2048,143.4012,Japan,4.6
2021-05-04T22:28:10.039Z,42.3956,144.5788,Japan,4.3
2021-05-04T18:10:43.134Z,37.1861,141.8522,Japan,5.0
2021-05-04T16:05:23.422Z,24.4777,122.9369,Japan,4.7
2021-05-03T07:55:03.553Z,30.4453,131.4185,Japan,4.6
2021-05-03T05:07:30.816Z,25.7702,123.885,Japan,5.5
2021-05-02T23:00:37.614Z,42.6509,142.9561,Japan,4.4
2021-05-02T14:56:01.394Z,25.2079,124.4345,Japan,4.1
2021-05-02T11:06:32.958Z,33.091,140.1021,Japan,4.0
2021-05-01T01:27:27.215Z,38.1997,141.5973,Japan,6.9
2021-05-01T00:10:06.961Z,39.4976,140.5824,Japan,4.5
2021-04-30T23:10:45.809Z,40.6788,144.9557,Japan,4.1
2021-04-30T17:45:42.100Z,33.8776,136.442,Japan,4.4
2021-04-29T15:39:38.412Z,41.3119,143.0529,Japan,4.2
2021-04-29T12:47:40.049Z,36.9072,144.068,Japan,4.1
2021-04-28T00:05:02.266Z,33.5899,140.2275,Japan,4.1
2021-04-26T11:12:06.682Z,34.7518,141.7226,Japan,4.3
2021-04-26T10:04:08.929Z,26.0701,128.6979,Japan,4.4
2021-04-25T08:01:51.542Z,26.7275,129.6323,Japan,4.5
2021-04-24T09:35:13.093Z,39.9659,142.0031,Japan,4.6
2021-04-24T08:59:01.389Z,36.3449,140.4431,Japan,4.3
2021-04-24T04:57:25.668Z,34.2928,142.1394,Japan,4.2
2021-04-24T02:40:08.010Z,29.3698,129.3107,Japan,4.3
2021-04-23T07:26:37.167Z,30.5094,131.3683,Japan,4.5
2021-04-23T05:12:23.842Z,37.2918,140.9047,Japan,4.3
2021-04-21T08:13:04.774Z,26.1519,128.2261,Japan,4.3
2021-04-20T17:39:58.443Z,36.3374,138.5331,Japan,4.8
2021-04-20T03:13:41.986Z,25.7852,123.6751,Japan,4.0
2021-04-19T18:10:17.998Z,37.671,141.6793,Japan,4.3
2021-04-19T04:06:21.751Z,38.0695,141.4995,Japan,4.9
2021-04-18T00:29:25.096Z,38.2543,141.8817,Japan,5.6
2021-04-18T00:29:11.489Z,38.3481,141.95,Japan,5.6
2021-04-17T20:45:23.193Z,35.6298,140.4877,Japan,4.3
2021-04-17T10:38:15.275Z,25.9397,126.9189,Japan,4.1
2021-04-16T15:11:52.770Z,24.1186,123.4987,Japan,4.4
2021-04-16T11:51:37.879Z,38.3078,142.0674,Japan,4.5
2021-04-15T20:47:55.006Z,42.3226,140.6145,Japan,4.4
2021-04-15T11:23:50.095Z,41.5709,142.0811,Japan,4.3
2021-04-14T23:44:17.928Z,39.5135,143.2807,Japan,4.2
2021-04-14T10:02:52.076Z,38.0913,142.5561,Japan,4.3
2021-04-14T08:22:19.252Z,23.4762,123.7697,Japan,4.7
